代码,名称,所属板块,流通市值,总市值,数据状态,动态市盈率,filter,next_crawl_index,质押股数
003043,华亚智能,深市主板,4470445700.00,7137194537.00,基础数据已获取,0.00,False,0,30.00
300002,神州泰岳,创业板,23254377881.00,24766718973.00,基础数据已获取,0.00,False,0,0.00
300007,汉威科技,创业板,16833391217.00,19456818681.00,基础数据已获取,0.00,False,0,0.00
300012,华测检测,创业板,23738741427.00,27901291788.00,基础数据已获取,0.00,False,0,0.00
300013,新宁物流,创业板,1841821214.00,2306022232.00,基础数据已获取,0.00,False,0,90.00
300016,北陆药业,创业板,5328847242.00,5336037585.00,基础数据已获取,0.00,False,0,0.00
300017,网宿科技,创业板,26474505901.00,28234483440.00,基础数据已获取,0.00,False,0,0.00
300018,中元股份,创业板,5836566140.00,6304508613.00,基础数据已获取,0.00,False,0,0.00
300019,硅宝科技,创业板,7857882219.00,9151756776.00,基础数据已获取,0.00,False,0,0.00
300024,机器人,创业板,28627241145.00,29104874871.00,基础数据已获取,0.00,False,0,0.00
300031,宝通科技,创业板,8516025786.00,10133670019.00,基础数据已获取,0.00,False,0,0.00
300033,同花顺,创业板,114356318945.00,196320768000.00,基础数据已获取,0.00,False,0,0.00
300034,钢研高纳,创业板,17326200911.00,18011331324.00,基础数据已获取,0.00,False,0,0.00
300037,新宙邦,创业板,31335973694.00,43754268268.00,基础数据已获取,0.00,False,0,0.00
300039,上海凯宝,创业板,5895835633.00,6725780000.00,基础数据已获取,0.00,False,0,0.00
300041,回天新材,创业板,7220036149.00,7423698124.00,基础数据已获取,0.00,False,0,0.00
300042,朗科科技,创业板,6510396560.00,6510996000.00,基础数据已获取,0.00,False,0,0.00
300045,华力创通,创业板,15928261480.00,20443531031.00,基础数据已获取,0.00,False,0,0.00
300046,台基股份,创业板,9321701331.00,9321701331.00,基础数据已获取,0.00,False,0,0.00
300048,合康新能,创业板,8242213728.00,8259136653.00,基础数据已获取,0.00,False,0,0.00
300049,福瑞医科,创业板,17092298234.00,19396235880.00,基础数据已获取,0.00,False,0,0.00
300050,世纪鼎利,创业板,3228968904.00,3230941038.00,基础数据已获取,0.00,False,0,0.00
300053,航宇微,创业板,14942802587.00,16000234456.00,基础数据已获取,0.00,False,0,0.00
300057,万顺新材,创业板,4553920045.00,5637819628.00,基础数据已获取,0.00,False,0,0.00
300061,旗天科技,创业板,6881196937.00,7288470068.00,基础数据已获取,0.00,False,0,0.00
300062,中能电气,创业板,4593651465.00,6311972447.00,基础数据已获取,0.00,False,0,0.00
300065,海兰信,创业板,15923044312.00,17490109238.00,基础数据已获取,0.00,False,0,0.00
300069,金利华电,创业板,2269800000.00,2269800000.00,基础数据已获取,0.00,False,0,0.00
300070,碧水源,创业板,13993128518.00,15040468856.00,基础数据已获取,0.00,False,0,0.00
300073,当升科技,创业板,32422641673.00,34878338245.00,基础数据已获取,0.00,False,0,0.00
300075,数字政通,创业板,8401647159.00,10124421575.00,基础数据已获取,0.00,False,0,0.00
300076,GQY视讯,创业板,3646400000.00,3646400000.00,基础数据已获取,0.00,False,0,0.00
300077,国民技术,创业板,12929254542.00,13312782561.00,基础数据已获取,0.00,False,0,0.00
300079,数码视讯,创业板,7701692733.00,8570428653.00,基础数据已获取,0.00,False,0,0.00
300080,易成新能,创业板,10158772781.00,10172455767.00,基础数据已获取,0.00,False,0,0.00
300083,创世纪,创业板,14736257562.00,16432193753.00,基础数据已获取,0.00,False,0,0.00
300092,科新机电,创业板,3609699603.00,4711480261.00,基础数据已获取,0.00,False,0,0.00
300098,高新兴,创业板,11115971551.00,12529410203.00,基础数据已获取,0.00,False,0,0.00
300101,振芯科技,创业板,16737903782.00,16792971549.00,基础数据已获取,0.00,False,0,0.00
300102,乾照光电,创业板,35893033413.00,36049477414.00,基础数据已获取,0.00,False,0,0.00
300105,龙源技术,创业板,3956296601.00,3956296601.00,基础数据已获取,0.00,False,0,0.00
300106,西部牧业,创业板,2377488488.00,2377488488.00,基础数据已获取,0.00,False,0,0.00
300107,建新股份,创业板,2552563985.00,4136449670.00,基础数据已获取,0.00,False,0,0.00
300115,长盈精密,创业板,54966832381.00,55129489835.00,基础数据已获取,0.00,False,0,0.00
300126,锐奇股份,创业板,1975922364.00,2851122288.00,基础数据已获取,0.00,False,0,0.00
300127,银河磁体,创业板,7967773153.00,11155012347.00,基础数据已获取,0.00,False,0,0.00
300128,锦富技术,创业板,10537462340.00,10548817145.00,基础数据已获取,0.00,False,0,0.00
300129,泰胜风能,创业板,11944963291.00,18429140932.00,基础数据已获取,0.00,False,0,0.00
300132,青松股份,创业板,4542246679.00,4618233121.00,基础数据已获取,0.00,False,0,0.00
300136,信维通信,创业板,77097101081.00,90467667653.00,基础数据已获取,0.00,False,0,0.00
300137,先河环保,创业板,5655463911.00,5725332181.00,基础数据已获取,0.00,False,0,0.00
300139,晓程科技,创业板,10299698638.00,12077920000.00,基础数据已获取,0.00,False,0,0.00
300143,盈康生命,创业板,7773321742.00,9083353440.00,基础数据已获取,0.00,False,0,0.00
300146,汤臣倍健,创业板,14167147850.00,21382797672.00,基础数据已获取,0.00,False,0,0.00
300148,天舟文化,创业板,4103496916.00,4247607889.00,基础数据已获取,0.00,False,0,0.00
300150,世纪瑞尔,创业板,2696908140.00,3428721471.00,基础数据已获取,0.00,False,0,0.00
300153,科泰电源,创业板,11558566585.00,11619200000.00,基础数据已获取,0.00,False,0,0.00
300154,瑞凌股份,创业板,3072089972.00,4383163210.00,基础数据已获取,0.00,False,0,0.00
300155,安居宝,创业板,1878528088.00,3187773586.00,基础数据已获取,0.00,False,0,0.00
300160,秀强股份,创业板,4604651483.00,4668595604.00,基础数据已获取,0.00,False,0,0.00
300170,汉得信息,创业板,26450297562.00,27671690602.00,基础数据已获取,0.00,False,0,0.00
300171,东富龙,创业板,10020927493.00,13639397392.00,基础数据已获取,0.00,False,0,0.00
300172,中电环保,创业板,3099193331.00,4006123200.00,基础数据已获取,0.00,False,0,0.00
300174,元力股份,创业板,6188163879.00,6209786638.00,基础数据已获取,0.00,False,0,0.00
300177,中海达,创业板,6402562331.00,7858425337.00,基础数据已获取,0.00,False,0,0.00
300180,华峰超纤,创业板,12022705015.00,12362642288.00,基础数据已获取,0.00,False,0,0.00
300183,东软载波,创业板,6781039028.00,7716320405.00,基础数据已获取,0.00,False,0,0.00
300184,力源信息,创业板,11665212733.00,12834008160.00,基础数据已获取,0.00,False,0,0.00
300189,神农种业,创业板,6088469308.00,7034880000.00,基础数据已获取,0.00,False,0,0.00
300192,科德教育,创业板,7395246897.00,7497885035.00,基础数据已获取,0.00,False,0,0.00
300194,福安药业,创业板,4493117162.00,5520265452.00,基础数据已获取,0.00,False,0,0.00
300195,长荣股份,创业板,2778125457.00,3749813641.00,基础数据已获取,0.00,False,0,0.00
300196,长海股份,创业板,4081663440.00,6756090093.00,基础数据已获取,0.00,False,0,0.00
300200,高盟新材,创业板,6481125506.00,6589580320.00,基础数据已获取,0.00,False,0,0.00
300206,理邦仪器,创业板,5231348075.00,8961595329.00,基础数据已获取,0.00,False,0,0.00
300214,日科化学,创业板,3477471553.00,3477471553.00,基础数据已获取,0.00,False,0,0.00
300215,电科院,创业板,4603806347.00,6899157462.00,基础数据已获取,0.00,False,0,0.00
300218,安利股份,创业板,3765372020.00,3777743670.00,基础数据已获取,0.00,False,0,0.00
300219,鸿利智汇,创业板,5497728372.00,5507800477.00,基础数据已获取,0.00,False,0,0.00
300221,银禧科技,创业板,5824848664.00,6045109781.00,基础数据已获取,0.00,False,0,0.00
300224,正海磁材,创业板,16445012238.00,16538546410.00,基础数据已获取,0.00,False,0,0.00
300228,富瑞特装,创业板,6042335017.00,6428298907.00,基础数据已获取,0.00,False,0,0.00
300229,拓尔思,创业板,21441622522.00,21456130090.00,基础数据已获取,0.00,False,0,0.00
300230,永利股份,创业板,3300269895.00,4261238431.00,基础数据已获取,0.00,False,0,0.00
300235,方直科技,创业板,3146550168.00,3899555376.00,基础数据已获取,0.00,False,0,0.00
300241,瑞丰光电,创业板,3623827578.00,4327630574.00,基础数据已获取,0.00,False,0,0.00
300245,天玑科技,创业板,3996490401.00,4005306093.00,基础数据已获取,0.00,False,0,0.00
300247,融捷健康,创业板,4401948715.00,4406140915.00,基础数据已获取,0.00,False,0,0.00
300250,初灵信息,创业板,4006284957.00,5442061735.00,基础数据已获取,0.00,False,0,0.00
300254,仟源医药,创业板,2482989053.00,2814633107.00,基础数据已获取,0.00,False,0,0.00
300260,新莱应材,创业板,17836366959.00,25288096692.00,基础数据已获取,0.00,False,0,0.00
300263,隆华科技,创业板,10282077199.00,10908966423.00,基础数据已获取,0.00,False,0,0.00
300271,华宇软件,创业板,6473609132.00,6592308665.00,基础数据已获取,0.00,False,0,0.00
300277,海联讯,创业板,6508872206.00,6516219000.00,基础数据已获取,0.00,False,0,0.00
300281,金明精机,创业板,3389190029.00,3573418137.00,基础数据已获取,0.00,False,0,0.00
300286,安科瑞,创业板,5960880132.00,7057080192.00,基础数据已获取,0.00,False,0,0.00
300288,朗玛信息,创业板,3869066416.00,5096156342.00,基础数据已获取,0.00,False,0,0.00
300289,利德曼,创业板,4035652698.00,4042005348.00,基础数据已获取,0.00,False,0,0.00
300293,蓝英装备,创业板,6346805161.00,7662238720.00,基础数据已获取,0.00,False,0,0.00
300295,三六五网,创业板,2251547935.00,2548408316.00,基础数据已获取,0.00,False,0,0.00
300296,利亚德,创业板,16396875653.00,19553355771.00,基础数据已获取,0.00,False,0,0.00
300304,云意电气,创业板,11706862816.00,12030568937.00,基础数据已获取,0.00,False,0,0.00
300305,裕兴股份,创业板,2124955679.00,2481396459.00,基础数据已获取,0.00,False,0,0.00
300306,远方信息,创业板,2354581201.00,4018244143.00,基础数据已获取,0.00,False,0,0.00
300314,戴维医疗,创业板,2038253733.00,4083840000.00,基础数据已获取,0.00,False,0,0.00
300315,掌趣科技,创业板,15782298984.00,16543503228.00,基础数据已获取,0.00,False,0,0.00
300316,晶盛机电,创业板,63893095864.00,67938613388.00,基础数据已获取,0.00,False,0,0.00
300318,博晖创新,创业板,5190506646.00,5309853218.00,基础数据已获取,0.00,False,0,0.00
300320,海达股份,创业板,5212502558.00,6451242869.00,基础数据已获取,0.00,False,0,0.00
300327,中颖电子,创业板,10795398370.00,10889708487.00,基础数据已获取,0.00,False,0,0.00
300328,宜安科技,创业板,12567374735.00,12641656116.00,基础数据已获取,0.00,False,0,0.00
300329,海伦钢琴,创业板,3670990771.00,3682060637.00,基础数据已获取,0.00,False,0,0.00
300333,兆日科技,创业板,3849970771.00,3864000000.00,基础数据已获取,0.00,False,0,0.00
300334,津膜科技,创业板,2358852433.00,2359130430.00,基础数据已获取,0.00,False,0,0.00
300335,迪森股份,创业板,2401007275.00,2981327425.00,基础数据已获取,0.00,False,0,0.00
300341,麦克奥迪,创业板,9400322097.00,9437564529.00,基础数据已获取,0.00,False,0,0.00
300342,天银机电,创业板,25659806336.00,26041901374.00,基础数据已获取,0.00,False,0,0.00
300346,南大光电,创业板,39104182265.00,41165305143.00,基础数据已获取,0.00,False,0,0.00
300351,永贵电器,创业板,5091725274.00,7517533089.00,基础数据已获取,0.00,False,0,0.00
300355,蒙草生态,创业板,5362676797.00,6625519795.00,基础数据已获取,0.00,False,0,0.00
300357,我武生物,创业板,14560651286.00,15749406720.00,基础数据已获取,0.00,False,0,0.00
300358,楚天科技,创业板,8520799520.00,8688374847.00,基础数据已获取,0.00,False,0,0.00
300360,炬华科技,创业板,9370181411.00,9630724870.00,基础数据已获取,0.00,False,0,12.03
300365,恒华科技,创业板,3633244781.00,4258973830.00,基础数据已获取,0.00,False,0,0.00
300369,绿盟科技,创业板,6569494695.00,6590355941.00,基础数据已获取,0.00,False,0,0.00
300371,汇中股份,创业板,1877713023.00,2811005625.00,基础数据已获取,0.00,False,0,0.00
300373,扬杰科技,创业板,42081516893.00,42174655227.00,基础数据已获取,0.00,False,0,0.00
300375,鹏翎股份,创业板,2894171438.00,4315316486.00,基础数据已获取,0.00,False,0,0.00
300377,赢时胜,创业板,14960027829.00,16259216682.00,基础数据已获取,0.00,False,0,0.00
300378,鼎捷数智,创业板,16040300406.00,16160049403.00,基础数据已获取,0.00,False,0,0.00
300380,安硕信息,创业板,5506012424.00,5984720132.00,基础数据已获取,0.00,False,0,0.00
300385,雪浪环境,创业板,2863026935.00,3281487430.00,基础数据已获取,0.00,False,0,0.00
300386,飞天诚信,创业板,4338107397.00,7232161200.00,基础数据已获取,0.00,False,0,0.00
300387,富邦科技,创业板,2698855064.00,2699792548.00,基础数据已获取,0.00,False,0,0.00
300394,天孚通信,创业板,146760237336.00,147055989942.00,基础数据已获取,0.00,False,0,0.00
300398,飞凯材料,创业板,14739045300.00,14819980203.00,基础数据已获取,0.00,False,0,0.00
300402,宝色股份,创业板,5737215604.00,5811916204.00,基础数据已获取,0.00,False,0,0.00
300405,科隆股份,创业板,1531763513.00,1990608697.00,基础数据已获取,0.00,False,0,0.00
300406,九强生物,创业板,6047932346.00,8354897949.00,基础数据已获取,0.00,False,0,0.00
300408,三环集团,创业板,97903147770.00,100347802346.00,基础数据已获取,0.00,False,0,0.00
300412,迦南科技,创业板,2807169876.00,2986539822.00,基础数据已获取,0.00,False,0,0.00
300413,芒果超媒,创业板,27146567884.00,49705052055.00,基础数据已获取,0.00,False,0,0.00
300414,中光防雷,创业板,5176356856.00,5382581384.00,基础数据已获取,0.00,False,0,0.00
300416,苏试试验,创业板,10875738349.00,10949034263.00,基础数据已获取,0.00,False,0,0.00
300417,南华仪器,创业板,1224995710.00,1882539168.00,基础数据已获取,0.00,False,0,0.00
300418,昆仑万维,创业板,69925311785.00,69973596560.00,基础数据已获取,0.00,False,0,20.00
300421,力星股份,创业板,8020580587.00,10238141453.00,基础数据已获取,0.00,False,0,0.00
300425,中建环能,创业板,3571909920.00,3588502727.00,基础数据已获取,0.00,False,0,0.00
300429,强力新材,创业板,6653201076.00,8950920887.00,基础数据已获取,0.00,False,0,0.00
300433,蓝思科技,创业板,211925267774.00,225112355377.00,基础数据已获取,0.00,False,0,0.00
300434,金石亚药,创业板,3807807687.00,4471409295.00,基础数据已获取,0.00,False,0,0.00
300435,中泰股份,创业板,12731481028.00,13314812760.00,基础数据已获取,0.00,False,0,0.00
300437,清水源,创业板,2951859924.00,4238180676.00,基础数据已获取,0.00,False,0,0.00
300443,金雷股份,创业板,7788191364.00,10269917904.00,基础数据已获取,0.00,False,0,0.00
300445,康斯特,创业板,3903939138.00,5837576757.00,基础数据已获取,0.00,False,0,0.00
300446,航天智造,创业板,9686415234.00,21921484178.00,基础数据已获取,0.00,False,0,0.00
300447,全信股份,创业板,4396106224.00,6820858590.00,基础数据已获取,0.00,False,0,0.00
300450,先导智能,创业板,98477017023.00,98903195597.00,基础数据已获取,0.00,False,0,0.00
300452,山河药辅,创业板,3116460235.00,3678539548.00,基础数据已获取,0.00,False,0,0.00
300453,三鑫医疗,创业板,3454653264.00,5012009040.00,基础数据已获取,0.00,False,0,0.00
300454,深信服,创业板,46332123275.00,70345866858.00,基础数据已获取,0.00,False,0,0.00
300455,航天智装,创业板,22172796022.00,22458958717.00,基础数据已获取,0.00,False,0,0.00
300458,全志科技,创业板,31641850275.00,38654764299.00,基础数据已获取,0.00,False,0,0.00
300468,四方精创,创业板,18330874649.00,18360464915.00,基础数据已获取,0.00,False,0,0.00
300470,中密控股,创业板,7724674168.00,8141702004.00,基础数据已获取,0.00,False,0,0.00
300471,厚普股份,创业板,5355273293.00,6869019060.00,基础数据已获取,0.00,False,0,99.09
300478,杭州高新,创业板,3473373660.00,3473373660.00,基础数据已获取,0.00,False,0,0.00
300479,神思电子,创业板,4210328444.00,4212733694.00,基础数据已获取,0.00,False,0,0.00
300484,蓝海华腾,创业板,3471779284.00,4323510593.00,基础数据已获取,0.00,False,0,0.00
300485,赛升药业,创业板,3173541139.00,5582513576.00,基础数据已获取,0.00,False,0,0.00
300488,恒锋工具,创业板,5053331542.00,6069173705.00,基础数据已获取,0.00,False,0,0.00
300491,通合科技,创业板,4414505086.00,4971550117.00,基础数据已获取,0.00,False,0,0.00
300494,盛天网络,创业板,5389649360.00,6636601328.00,基础数据已获取,0.00,False,0,0.00
300499,高澜股份,创业板,8109540644.00,9120827092.00,基础数据已获取,0.00,False,0,0.00
300500,启迪设计,创业板,2187153313.00,2270372040.00,基础数据已获取,0.00,False,0,0.00
300502,新易盛,创业板,339133235939.00,380725446682.00,基础数据已获取,0.00,False,0,0.00
300504,天邑股份,创业板,3389446276.00,4209011727.00,基础数据已获取,0.00,False,0,0.00
300505,川金诺,创业板,6251308745.00,7905189961.00,基础数据已获取,0.00,False,0,0.00
300507,苏奥传感,创业板,8214912529.00,8486857214.00,基础数据已获取,0.00,False,0,0.00
300508,维宏股份,创业板,3614481822.00,4798962006.00,基础数据已获取,0.00,False,0,0.00
300509,新美星,创业板,3736205268.00,4481568000.00,基础数据已获取,0.00,False,0,0.00
300511,雪榕生物,创业板,3477935446.00,3979659969.00,基础数据已获取,0.00,False,0,10.47
300516,久之洋,创业板,13703400000.00,13703400000.00,基础数据已获取,0.00,False,0,0.00
300517,海波重科,创业板,1592490604.00,2573308993.00,基础数据已获取,0.00,False,0,0.00
300519,新光药业,创业板,1851843000.00,2596800000.00,基础数据已获取,0.00,False,0,0.00
300521,爱司凯,创业板,5740648200.00,5740648200.00,基础数据已获取,0.00,False,0,0.00
300523,辰安科技,创业板,5711370947.00,5718233142.00,基础数据已获取,0.00,False,0,0.00
300529,健帆生物,创业板,10602946368.00,16523143140.00,基础数据已获取,0.00,False,0,95.60
300533,冰川网络,创业板,6384709204.00,9073678239.00,基础数据已获取,0.00,False,0,0.00
300534,陇神戎发,创业板,3053740544.00,3066817950.00,基础数据已获取,0.00,False,0,0.00
300535,达威股份,创业板,1590701112.00,2247417123.00,基础数据已获取,0.00,False,0,0.00
300537,广信材料,创业板,3689713118.00,5049698460.00,基础数据已获取,0.00,False,0,0.00
300539,横河精密,创业板,6772038981.00,10522950984.00,基础数据已获取,0.00,False,0,0.00
300540,蜀道装备,创业板,4930443815.00,5474984774.00,基础数据已获取,0.00,False,0,0.00
300542,新晨科技,创业板,4774954285.00,5756234853.00,基础数据已获取,0.00,False,0,0.00
300543,朗科智能,创业板,2967357863.00,3633564021.00,基础数据已获取,0.00,False,0,0.00
300546,雄帝科技,创业板,3361241024.00,4684480544.00,基础数据已获取,0.00,False,0,0.00
300547,川环科技,创业板,6638828988.00,8079754982.00,基础数据已获取,0.00,False,0,0.00
300548,长芯博创,创业板,35734951490.00,38693389165.00,基础数据已获取,0.00,False,0,0.00
300549,优德精密,创业板,2041304435.00,2693468000.00,基础数据已获取,0.00,False,0,0.00
300557,理工光科,创业板,4556750641.00,4617152940.00,基础数据已获取,0.00,False,0,0.00
300563,神宇股份,创业板,5080980692.00,7221713256.00,基础数据已获取,0.00,False,0,0.00
300564,筑博设计,创业板,1877851133.00,2676219168.00,基础数据已获取,0.00,False,0,0.00
300573,兴齐眼药,创业板,14129561173.00,18371321238.00,基础数据已获取,0.00,False,0,0.00
300578,会畅科技,创业板,5433103712.00,5434573573.00,基础数据已获取,0.00,False,0,0.00
300579,数字认证,创业板,8474221308.00,8723700000.00,基础数据已获取,0.00,False,0,0.00
300580,贝斯特,创业板,12631928217.00,13429591898.00,基础数据已获取,0.00,False,0,0.00
300581,晨曦航空,创业板,9285849136.00,9285849136.00,基础数据已获取,0.00,False,0,0.00
300585,奥联电子,创业板,3249399998.00,3249399998.00,基础数据已获取,0.00,False,0,0.00
300589,江龙船艇,创业板,4493174132.00,7326759122.00,基础数据已获取,0.00,False,0,0.00
300590,移为通信,创业板,4649234990.00,6034118099.00,基础数据已获取,0.00,False,0,0.00
300597,吉大通信,创业板,2746287049.00,2758408704.00,基础数据已获取,0.00,False,0,0.00
300599,雄塑科技,创业板,2350614228.00,3964516447.00,基础数据已获取,0.00,False,0,0.00
300610,晨化股份,创业板,1999227808.00,2666098952.00,基础数据已获取,0.00,False,0,0.00
300611,美力科技,创业板,4423877893.00,6296357704.00,基础数据已获取,0.00,False,0,0.00
300612,宣亚国际,创业板,3513046557.00,3524276307.00,基础数据已获取,0.00,False,0,0.00
300620,光库科技,创业板,37466467200.00,37780754233.00,基础数据已获取,0.00,False,0,0.00
300621,维业股份,创业板,1836938148.00,1887074269.00,基础数据已获取,0.00,False,0,0.00
300622,博士眼镜,创业板,5371039351.00,7856411437.00,基础数据已获取,0.00,False,0,0.00
300623,捷捷微电,创业板,24357377854.00,26410216629.00,基础数据已获取,0.00,False,0,0.00
300624,万兴科技,创业板,16145579937.00,18229681990.00,基础数据已获取,0.00,False,0,0.00
300628,亿联网络,创业板,26727425924.00,46653698568.00,基础数据已获取,0.00,False,0,0.00
300631,久吾高科,创业板,3829032728.00,3970128712.00,基础数据已获取,0.00,False,0,0.00
300634,彩讯股份,创业板,13302294835.00,13811565649.00,基础数据已获取,0.00,False,0,0.00
300641,正丹股份,创业板,10820967638.00,10820967638.00,基础数据已获取,0.00,False,0,0.00
300649,杭州园林,创业板,1663911644.00,2076292429.00,基础数据已获取,0.00,False,0,0.00
300651,金陵体育,创业板,2254897741.00,3641797854.00,基础数据已获取,0.00,False,0,0.00
300652,雷迪克,创业板,6861034396.00,7644613681.00,基础数据已获取,0.00,False,0,0.00
300655,晶瑞电材,创业板,20433602888.00,20558200176.00,基础数据已获取,0.00,False,0,0.00
300658,延江股份,创业板,4108865335.00,6062961993.00,基础数据已获取,0.00,False,0,0.00
300660,江苏雷利,创业板,25292134678.00,25312399982.00,基础数据已获取,0.00,False,0,0.00
300661,圣邦股份,创业板,45049002052.00,46971519180.00,基础数据已获取,0.00,False,0,0.00
300665,飞鹿股份,创业板,2025879116.00,2034005832.00,基础数据已获取,0.00,False,0,0.00
300668,杰恩设计,创业板,2906076077.00,3509114108.00,基础数据已获取,0.00,False,0,0.00
300669,沪宁股份,创业板,5949497946.00,6282200148.00,基础数据已获取,0.00,False,0,0.00
300671,富满微,创业板,9712704012.00,9741004240.00,基础数据已获取,0.00,False,0,0.00
300675,建科院,创业板,2418533883.00,2418533883.00,基础数据已获取,0.00,False,0,0.00
300678,中科信息,创业板,9891814294.00,10065278510.00,基础数据已获取,0.00,False,0,0.00
300679,电连技术,创业板,16308786211.00,19291076200.00,基础数据已获取,0.00,False,0,0.00
300684,中石科技,创业板,11320431003.00,16595806046.00,基础数据已获取,0.00,False,0,0.00
300685,艾德生物,创业板,9034762848.00,9079723179.00,基础数据已获取,0.00,False,0,0.00
300688,创业黑马,创业板,4696178196.00,5297560036.00,基础数据已获取,0.00,False,0,0.00
300689,澄天伟业,创业板,4730266635.00,5404300000.00,基础数据已获取,0.00,False,0,0.00
300690,双一科技,创业板,3893965472.00,5812014503.00,基础数据已获取,0.00,False,0,0.00
300695,兆丰股份,创业板,9448539778.00,9448539778.00,基础数据已获取,0.00,False,0,0.00
300696,爱乐达,创业板,8763623687.00,9662322320.00,基础数据已获取,0.00,False,0,0.00
300697,电工合金,创业板,3669155917.00,7878374400.00,基础数据已获取,0.00,False,0,0.00
300703,创源股份,创业板,4548627040.00,4836305230.00,基础数据已获取,0.00,False,0,0.00
300705,九典制药,创业板,5888556944.00,7984645318.00,基础数据已获取,0.00,False,0,0.00
300709,精研科技,创业板,7285013377.00,9080542033.00,基础数据已获取,0.00,False,0,0.00
300711,广哈通信,创业板,6978308924.00,6999202323.00,基础数据已获取,0.00,False,0,0.00
300713,英可瑞,创业板,1673462851.00,2980776812.00,基础数据已获取,0.00,False,0,0.00
300717,华信新材,创业板,2153180876.00,2172663500.00,基础数据已获取,0.00,False,0,0.00
300718,长盛轴承,创业板,16746013231.00,25811520402.00,基础数据已获取,0.00,False,0,0.00
300719,安达维尔,创业板,3339138254.00,4726082719.00,基础数据已获取,0.00,False,0,0.00
300721,怡达股份,创业板,2086343169.00,2485888824.00,基础数据已获取,0.00,False,0,0.00
300722,新余国科,创业板,9719687578.00,9719687578.00,基础数据已获取,0.00,False,0,0.00
300726,宏达电子,创业板,11408124104.00,21909879754.00,基础数据已获取,0.00,False,0,0.00
300727,润禾材料,创业板,6212900745.00,6913633190.00,基础数据已获取,0.00,False,0,0.00
300730,科创信息,创业板,2710333488.00,3380768037.00,基础数据已获取,0.00,False,0,0.00
300735,光弘科技,创业板,20010964564.00,20276311403.00,基础数据已获取,0.00,False,0,0.00
300739,明阳电路,创业板,6821984161.00,7424288521.00,基础数据已获取,0.00,False,0,0.00
300741,华宝股份,创业板,11652387164.00,11652449600.00,基础数据已获取,0.00,False,0,0.00
300743,天地数码,创业板,2781379860.00,3300994700.00,基础数据已获取,0.00,False,0,0.00
300752,隆利科技,创业板,3091821053.00,4492289475.00,基础数据已获取,0.00,False,0,0.00
300755,华致酒行,创业板,7129553466.00,7135588608.00,基础数据已获取,0.00,False,0,0.00
300756,金马游乐,创业板,6997202422.00,8403134744.00,基础数据已获取,0.00,False,0,0.00
300763,锦浪科技,创业板,27231821194.00,33720242672.00,基础数据已获取,0.00,False,0,0.00
300765,新诺威,创业板,55439283500.00,55439283500.00,基础数据已获取,0.00,False,0,0.00
300767,震安科技,创业板,5061721137.00,5829740691.00,基础数据已获取,0.00,False,0,0.00
300768,迪普科技,创业板,8421767534.00,12889457361.00,基础数据已获取,0.00,False,0,0.00
300770,新媒股份,创业板,10480575186.00,10480575186.00,基础数据已获取,0.00,False,0,0.00
300771,智莱科技,创业板,2877442311.00,3811200000.00,基础数据已获取,0.00,False,0,0.00
300772,运达股份,创业板,14165784550.00,15973008412.00,基础数据已获取,0.00,False,0,0.00
300774,倍杰特,创业板,5123407057.00,10746396621.00,基础数据已获取,0.00,False,0,0.00
300777,中简科技,创业板,19994640319.00,20754195746.00,基础数据已获取,0.00,False,0,0.00
300778,新城市,创业板,2873070947.00,2873637549.00,基础数据已获取,0.00,False,0,0.00
300781,因赛集团,创业板,5183525928.00,7023421045.00,基础数据已获取,0.00,False,0,0.00
300784,利安科技,创业板,917712959.00,3048640296.00,基础数据已获取,0.00,False,0,0.00
300786,国林科技,创业板,2604802498.00,3275482646.00,基础数据已获取,0.00,False,0,55.90
300788,中信出版,创业板,5719757571.00,5719757571.00,基础数据已获取,0.00,False,0,0.00
300789,唐源电气,创业板,2369547034.00,3446623406.00,基础数据已获取,0.00,False,0,0.00
300791,仙乐健康,创业板,6402861504.00,7678561188.00,基础数据已获取,0.00,False,0,0.00
300793,佳禾智能,创业板,6656634033.00,6807956598.00,基础数据已获取,0.00,False,0,0.00
300797,钢研纳克,创业板,7013454258.00,7091953731.00,基础数据已获取,0.00,False,0,0.00
300801,泰和科技,创业板,4614764936.00,7385118300.00,基础数据已获取,0.00,False,0,18.00
300804,广康生化,创业板,1032625000.00,2778700000.00,基础数据已获取,0.00,False,0,0.00
300807,天迈科技,创业板,2982480298.00,3906833086.00,基础数据已获取,0.00,False,0,1.20
300810,中科海讯,创业板,4629155220.00,4794010500.00,基础数据已获取,0.00,False,0,0.00
300811,铂科新材,创业板,19110082522.00,23305738839.00,基础数据已获取,0.00,False,0,0.00
300813,泰林生物,创业板,2006987816.00,3198447389.00,基础数据已获取,0.00,False,0,0.00
300814,中富电路,创业板,13796369613.00,13796369613.00,基础数据已获取,0.00,False,0,0.00
300817,双飞集团,创业板,2763263241.00,4815659174.00,基础数据已获取,0.00,False,0,0.00
300819,聚杰微纤,创业板,5447090145.00,6030866100.00,基础数据已获取,0.00,False,0,0.00
300820,英杰电气,创业板,6477114731.00,12881136895.00,基础数据已获取,0.00,False,0,0.00
300821,东岳硅材,创业板,16629099795.00,16632000000.00,基础数据已获取,0.00,False,0,0.00
300822,贝仕达克,创业板,4935813192.00,5321038296.00,基础数据已获取,0.00,False,0,0.00
